fips,state,county,statecounty,Y1938,Y1939,Y1940,Y1941,Y1947,Y1948,Y1949,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1959,Y1960,Y1961,Y1962,Y1963
13261,GA,Sumter County,"Sumter County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13263,GA,Talbot County,"Talbot County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13265,GA,Taliaferro County,"Taliaferro County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13267,GA,Tattnall County,"Tattnall County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13269,GA,Taylor County,"Taylor County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13271,GA,Telfair County,"Telfair County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13273,GA,Terrell County,"Terrell County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13275,GA,Thomas County,"Thomas County, Georgia",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
13277,GA,Tift County,"Tift County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13279,GA,Toombs County,"Toombs County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13281,GA,Towns County,"Towns County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13283,GA,Treutlen County,"Treutlen County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13285,GA,Troup County,"Troup County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13287,GA,Turner County,"Turner County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13289,GA,Twiggs County,"Twiggs County, Georgia",0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
13291,GA,Union County,"Union County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13293,GA,Upson County,"Upson County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13295,GA,Walker County,"Walker County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
13297,GA,Walton County,"Walton County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13299,GA,Ware County,"Ware County, Georgia",2,2,2,2,1,4,4,3,2,2,2,2,1,0,0,0,0,0,0,0
13301,GA,Warren County,"Warren County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13303,GA,Washington County,"Washington County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13305,GA,Wayne County,"Wayne County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
13307,GA,Webster County,"Webster County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13309,GA,Wheeler County,"Wheeler County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13311,GA,White County,"White County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13313,GA,Whitfield County,"Whitfield County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13315,GA,Wilcox County,"Wilcox County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13317,GA,Wilkes County,"Wilkes County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13319,GA,Wilkinson County,"Wilkinson County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13321,GA,Worth County,"Worth County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15001,HI,Hawaii County,"Hawaii County, Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15003,HI,Honolulu County,"Honolulu County, Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
15005,HI,Kalawao County,"Kalawao County, Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15007,HI,Kauai County,"Kauai County, Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15009,HI,Maui County,"Maui County, Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16001,ID,Ada County,"Ada County, Idaho",0,0,0,0,1,4,4,4,4,4,3,3,2,3,2,1,1,0,0,0
16003,ID,Adams County,"Adams County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16005,ID,Bannock County,"Bannock County, Idaho",0,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3
16007,ID,Bear Lake County,"Bear Lake County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16009,ID,Benewah County,"Benewah County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16011,ID,Bingham County,"Bingham County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16013,ID,Blaine County,"Blaine County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16015,ID,Boise County,"Boise County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16017,ID,Bonner County,"Bonner County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16019,ID,Bonneville County,"Bonneville County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3
16021,ID,Boundary County,"Boundary County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16023,ID,Butte County,"Butte County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16025,ID,Camas County,"Camas County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027,ID,Canyon County,"Canyon County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16029,ID,Caribou County,"Caribou County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16031,ID,Cassia County,"Cassia County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16033,ID,Clark County,"Clark County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16035,ID,Clearwater County,"Clearwater County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16037,ID,Custer County,"Custer County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16039,ID,Elmore County,"Elmore County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16041,ID,Franklin County,"Franklin County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16043,ID,Fremont County,"Fremont County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
16045,ID,Gem County,"Gem County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16047,ID,Gooding County,"Gooding County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16049,ID,Idaho County,"Idaho County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16051,ID,Jefferson County,"Jefferson County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16053,ID,Jerome County,"Jerome County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16055,ID,Kootenai County,"Kootenai County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2
16057,ID,Latah County,"Latah County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16059,ID,Lemhi County,"Lemhi County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16061,ID,Lewis County,"Lewis County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16063,ID,Lincoln County,"Lincoln County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16065,ID,Madison County,"Madison County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16067,ID,Minidoka County,"Minidoka County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16069,ID,Nez Perce County,"Nez Perce County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16071,ID,Oneida County,"Oneida County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16073,ID,Owyhee County,"Owyhee County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16075,ID,Payette County,"Payette County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16077,ID,Power County,"Power County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16079,ID,Shoshone County,"Shoshone County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16081,ID,Teton County,"Teton County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16083,ID,Twin Falls County,"Twin Falls County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
16085,ID,Valley County,"Valley County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16087,ID,Washington County,"Washington County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17001,IL,Adams County,"Adams County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17003,IL,Alexander County,"Alexander County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17005,IL,Bond County,"Bond County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007,IL,Boone County,"Boone County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17009,IL,Brown County,"Brown County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011,IL,Bureau County,"Bureau County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17013,IL,Calhoun County,"Calhoun County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17015,IL,Carroll County,"Carroll County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017,IL,Cass County,"Cass County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019,IL,Champaign County,"Champaign County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17021,IL,Christian County,"Christian County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17023,IL,Clark County,"Clark County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17025,IL,Clay County,"Clay County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17027,IL,Clinton County,"Clinton County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17029,IL,Coles County,"Coles County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,IL,Cook County,"Cook County, Illinois",13,30,31,30,55,50,49,48,48,47,49,48,47,34,35,27,26,59,55,57
17033,IL,Crawford County,"Crawford County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17035,IL,Cumberland County,"Cumberland County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17037,IL,DeKalb County,"DeKalb County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17039,IL,De Witt County,"De Witt County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17041,IL,Douglas County,"Douglas County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043,IL,DuPage County,"DuPage County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17045,IL,Edgar County,"Edgar County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17047,IL,Edwards County,"Edwards County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17049,IL,Effingham County,"Effingham County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17051,IL,Fayette County,"Fayette County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17053,IL,Ford County,"Ford County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17055,IL,Franklin County,"Franklin County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,IL,Fulton County,"Fulton County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,IL,Gallatin County,"Gallatin County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,IL,Greene County,"Greene County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17063,IL,Grundy County,"Grundy County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,IL,Hamilton County,"Hamilton County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,IL,Hancock County,"Hancock County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
17069,IL,Hardin County,"Hardin County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,IL,Henderson County,"Henderson County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17073,IL,Henry County,"Henry County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,IL,Iroquois County,"Iroquois County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,IL,Jackson County,"Jackson County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17079,IL,Jasper County,"Jasper County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17081,IL,Jefferson County,"Jefferson County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17083,IL,Jersey County,"Jersey County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17085,IL,Jo Daviess County,"Jo Daviess County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17087,IL,Johnson County,"Johnson County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
17089,IL,Kane County,"Kane County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17091,IL,Kankakee County,"Kankakee County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17093,IL,Kendall County,"Kendall County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17095,IL,Knox County,"Knox County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097,IL,Lake County,"Lake County, Illinois",0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17099,IL,LaSalle County,"LaSalle County, Illinois",0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17101,IL,Lawrence County,"Lawrence County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17103,IL,Lee County,"Lee County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17105,IL,Livingston County,"Livingston County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17107,IL,Logan County,"Logan County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17109,IL,McDonough County,"McDonough County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17111,IL,McHenry County,"McHenry County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113,IL,McLean County,"McLean County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,IL,Macon County,"Macon County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,IL,Macoupin County,"Macoupin County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,IL,Madison County,"Madison County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17121,IL,Marion County,"Marion County, Illinois",4,7,9,9,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1
17123,IL,Marshall County,"Marshall County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,IL,Mason County,"Mason County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,IL,Massac County,"Massac County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17129,IL,Menard County,"Menard County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17131,IL,Mercer County,"Mercer County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17133,IL,Monroe County,"Monroe County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17135,IL,Montgomery County,"Montgomery County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17137,IL,Morgan County,"Morgan County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17139,IL,Moultrie County,"Moultrie County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17141,IL,Ogle County,"Ogle County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17143,IL,Peoria County,"Peoria County, Illinois",0,0,0,0,3,3,2,2,2,2,2,2,0,0,1,1,1,1,1,1
17145,IL,Perry County,"Perry County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17147,IL,Piatt County,"Piatt County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17149,IL,Pike County,"Pike County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17151,IL,Pope County,"Pope County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17153,IL,Pulaski County,"Pulaski County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17155,IL,Putnam County,"Putnam County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17157,IL,Randolph County,"Randolph County, Illinois",0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
17159,IL,Richland County,"Richland County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17161,IL,Rock Island County,"Rock Island County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17163,IL,St. Clair County,"St. Clair County, Illinois",0,4,4,6,16,14,16,15,14,13,2,2,2,3,3,32,12,11,10,8
17165,IL,Saline County,"Saline County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17167,IL,Sangamon County,"Sangamon County, Illinois",1,9,7,7,7,7,6,7,6,19,20,20,20,10,8,8,7,6,5,5
17169,IL,Schuyler County,"Schuyler County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17171,IL,Scott County,"Scott County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17173,IL,Shelby County,"Shelby County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17175,IL,Stark County,"Stark County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17177,IL,Stephenson County,"Stephenson County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17179,IL,Tazewell County,"Tazewell County, Illinois",0,0,0,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
17181,IL,Union County,"Union County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17183,IL,Vermilion County,"Vermilion County, Illinois",1,4,4,2,2,1,1,1,1,1,1,3,1,1,1,4,4,4,1,1
17185,IL,Wabash County,"Wabash County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17187,IL,Warren County,"Warren County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17189,IL,Washington County,"Washington County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17191,IL,Wayne County,"Wayne County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17193,IL,White County,"White County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17195,IL,Whiteside County,"Whiteside County, Illinois",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
17197,IL,Will County,"Will County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17199,IL,Williamson County,"Williamson County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17201,IL,Winnebago County,"Winnebago County, Illinois",0,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4
17203,IL,Woodford County,"Woodford County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18001,IN,Adams County,"Adams County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18003,IN,Allen County,"Allen County, Indiana",0,1,1,1,1,6,6,6,6,5,5,6,8,6,6,4,4,4,4,4
18005,IN,Bartholomew County,"Bartholomew County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18007,IN,Benton County,"Benton County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18009,IN,Blackford County,"Blackford County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18011,IN,Boone County,"Boone County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18013,IN,Brown County,"Brown County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18015,IN,Carroll County,"Carroll County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18017,IN,Cass County,"Cass County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18019,IN,Clark County,"Clark County, Indiana",0,2,2,2,4,4,4,2,2,1,1,1,1,1,1,0,1,1,0,0
18021,IN,Clay County,"Clay County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18023,IN,Clinton County,"Clinton County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18025,IN,Crawford County,"Crawford County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18027,IN,Daviess County,"Daviess County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18029,IN,Dearborn County,"Dearborn County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18031,IN,Decatur County,"Decatur County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18033,IN,DeKalb County,"DeKalb County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18035,IN,Delaware County,"Delaware County, Indiana",0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
18037,IN,Dubois County,"Dubois County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18039,IN,Elkhart County,"Elkhart County, Indiana",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18041,IN,Fayette County,"Fayette County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18043,IN,Floyd County,"Floyd County, Indiana",0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18045,IN,Fountain County,"Fountain County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18047,IN,Franklin County,"Franklin County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18049,IN,Fulton County,"Fulton County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18051,IN,Gibson County,"Gibson County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18053,IN,Grant County,"Grant County, Indiana",0,2,2,2,1,1,1,4,4,5,5,5,5,4,4,4,4,4,2,2
18055,IN,Greene County,"Greene County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18057,IN,Hamilton County,"Hamilton County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18059,IN,Hancock County,"Hancock County, Indiana",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18061,IN,Harrison County,"Harrison County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18063,IN,Hendricks County,"Hendricks County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18065,IN,Henry County,"Henry County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18067,IN,Howard County,"Howard County, Indiana",0,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
18069,IN,Huntington County,"Huntington County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
